"gameid","playid","period","strength","time","event","description","playersAway","playersPosAway","playersHome","playersPosAway.1"
"2013020007",193,2,"EV","17:322:28","BLOCK","BOS #37 BERGERON BLOCKED BY  T.B #8 BARBERIO, Wrist, Def. Zone","91 26 12 2 8 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",194,2,"EV","17:472:13","BLOCK","BOS #33 CHARA BLOCKED BY  T.B #91 STAMKOS, Slap, Def. Zone","91 26 12 2 8 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",195,2,"EV","17:532:07","TAKE","T.B TAKEAWAY - #91 STAMKOS, Def. Zone","91 26 12 2 8 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",196,2,"EV","18:041:56","SHOT","T.B ONGOAL - #26 ST LOUIS, Backhand, Off. Zone, 21 ft.","91 26 12 7 25 39","C R L D D G","11 63 21 33 55 40","C R L D D G"
"2013020007",197,2," ","18:041:56","STOP","GOALIE STOPPED","91 26 12 7 25 39","C R L D D G","11 63 21 33 55 40","C R L D D G"
"2013020007",198,2,"EV","18:041:56","FAC","BOS won Def. Zone - T.B #17 KILLORN vs BOS #23 KELLY","17 51 16 7 25 39","C C R D D G","11 23 20 27 44 40","C C R D D G"
"2013020007",199,2,"EV","18:261:34","HIT","T.B #7 GUDAS HIT BOS #22 THORNTON, Def. Zone","17 51 16 7 25 39","C C R D D G","11 20 22 27 44 40","C C R D D G"
"2013020007",200,2,"EV","18:301:30","SHOT","BOS ONGOAL - #27 HAMILTON, Slap, Off. Zone, 62 ft.","17 51 16 7 25 39","C C R D D G","11 20 22 27 44 40","C C R D D G"
"2013020007",201,2," ","18:301:30","STOP","GOALIE STOPPED","17 51 16 7 25 39","C C R D D G","11 20 22 27 44 40","C C R D D G"
"2013020007",202,2,"EV","18:301:30","FAC","BOS won Off. Zone - T.B #51 FILPPULA vs BOS #46 KREJCI","9 51 71 62 77 39","C C R D D G","46 12 17 47 54 40","C C R D D G"
"2013020007",203,2,"EV","18:361:24","BLOCK","BOS #54 MCQUAID BLOCKED BY  T.B #9 JOHNSON, Snap, Def. Zone","9 51 71 62 77 39","C C R D D G","46 12 17 47 54 40","C C R D D G"
"2013020007",204,2,"EV","18:411:19","TAKE","T.B TAKEAWAY - #71 PANIK, Def. Zone","9 51 71 62 77 39","C C R D D G","46 12 17 47 54 40","C C R D D G"
"2013020007",205,2,"EV","18:521:08","SHOT","T.B ONGOAL - #77 HEDMAN, Wrist, Off. Zone, 50 ft.","9 71 18 62 77 39","C R L D D G","46 12 17 47 54 40","C R L D D G"
"2013020007",206,2,"EV","19:001:00","GOAL","BOS #17 LUCIC(1), Snap, Off. Zone, 33 ft.Assist: #46 KREJCI(1)","9 71 18 62 77 39","C R L D D G","46 12 17 47 54 40","C R L D D G"
"2013020007",207,2,"EV","19:001:00","FAC","BOS won Neu. Zone - T.B #91 STAMKOS vs BOS #37 BERGERON","91 26 12 2 8 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",208,2," ","19:100:50","STOP","OFFSIDE","91 26 12 2 8 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",209,2,"EV","19:100:50","FAC","BOS won Neu. Zone - T.B #91 STAMKOS vs BOS #37 BERGERON","91 26 12 2 8 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",210,2,"EV","19:570:03","SHOT","BOS ONGOAL - #23 KELLY, Wrist, Off. Zone, 28 ft.","44 26 76 7 25 39","C R L D D G","23 38 21 33 55 40","C R L D D G"
"2013020007",211,2,"EV","19:590:01","SHOT","BOS ONGOAL - #38 CARON, Wrist, Off. Zone, 15 ft.","44 26 76 7 25 39","C R L D D G","23 18 38 33 55 40","C R L D D G"
"2013020007",212,2," ","20:000:00","PEND","Period End- Local time: 8:51 EDT","44 26 76 7 25 39","C R L D D G","23 18 38 33 55 40","C R L D D G"
"2013020007",213,3," ","0:0020:00","PSTR","Period Start- Local time: 9:09 EDT","91 26 12 7 25 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",214,3,"EV","0:0020:00","FAC","T.B won Neu. Zone - T.B #91 STAMKOS vs BOS #37 BERGERON","91 26 12 7 25 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",215,3,"EV","0:2919:31","HIT","T.B #7 GUDAS HIT BOS #63 MARCHAND, Off. Zone","91 26 18 7 25 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",216,3," ","1:0718:53","STOP","OFFSIDE","9 71 18 62 77 39","C R L D D G","46 12 17 27 44 40","C R L D D G"
"2013020007",217,3,"EV","1:0718:53","FAC","T.B won Neu. Zone - T.B #44 THOMPSON vs BOS #11 CAMPBELL","44 19 76 2 8 39","C R L D D G","11 20 22 47 54 40","C R L D D G"
"2013020007",218,3,"EV","1:2218:38","HIT","T.B #2 BREWER HIT BOS #22 THORNTON, Def. Zone","44 19 76 2 8 39","C R L D D G","11 20 22 47 54 40","C R L D D G"
"2013020007",219,3,"EV","1:5418:06","BLOCK","BOS #47 KRUG BLOCKED BY  T.B #44 THOMPSON, Wrist, Def. Zone","44 19 76 2 8 39","C R L D D G","11 20 22 47 54 40","C R L D D G"
"2013020007",220,3,"EV","1:5418:06","MISS","BOS #11 CAMPBELL, Wrist, Over Net, Off. Zone, 12 ft.","44 19 76 2 8 39","C R L D D G","11 20 22 47 54 40","C R L D D G"
"2013020007",221,3,"EV","2:0317:57","PENL","BOS #22 THORNTON Slashing(2 min), Off. Zone Drawn By: T.B #2 BREWER","91 26 12 7 25 39","C R L D D G","11 20 22 47 54 40","C R L D D G"
"2013020007",222,3,"SH","2:0317:57","FAC","BOS won Def. Zone - T.B #91 STAMKOS vs BOS #37 BERGERON","91 26 12 7 25 39","C R L D D G","37 63 33 55 40","C R L D D G"
"2013020007",223,3,"SH","2:0617:54","PENL","BOS #33 CHARA Interference(2 min), Def. Zone Drawn By: T.B #12 MALONE","91 26 12 7 25 39","C R L D D G","37 63 33 55 40","C R L D D G"
"2013020007",224,3,"SH","2:0617:54","FAC","BOS won Def. Zone - T.B #51 FILPPULA vs BOS #37 BERGERON","51 91 16 26 12 39","C C R R L G","37 44 55 40","C C R R L G"
"2013020007",225,3,"PP","2:3217:28","MISS","T.B #91 STAMKOS, Slap, Wide of Net, Off. Zone, 45 ft.","51 91 16 26 12 39","C C R R L G","37 44 55 40","C C R R L G"
"2013020007",226,3,"PP","2:5917:01","MISS","T.B #51 FILPPULA, Snap, Wide of Net, Off. Zone, 50 ft.","51 91 16 26 12 39","C C R R L G","23 44 55 40","C C R R L G"
"2013020007",227,3,"SH","3:3116:29","BLOCK","T.B #26 ST LOUIS BLOCKED BY  BOS #44 SEIDENBERG, Wrist, Def. Zone","51 91 16 26 12 39","C C R R L G","23 44 55 40","C C R R L G"
"2013020007",228,3,"PP","3:3816:22","PENL","T.B #12 MALONE Interference(2 min), Off. Zone Drawn By: BOS #55 BOYCHUK","51 91 16 26 12 39","C C R R L G","23 44 55 40","C C R R L G"
"2013020007",229,3,"PP","3:3816:22","FAC","T.B won Def. Zone - T.B #9 JOHNSON vs BOS #37 BERGERON","9 71 7 25 39","C R D D G","37 47 54 40","C R D D G"
"2013020007",230,3,"SH","3:5816:02","TAKE","BOS TAKEAWAY - #37 BERGERON, Def. Zone","9 71 7 25 39","C R D D G","37 47 54 40","C R D D G"
"2013020007",231,3,"SH","4:0215:58","GOAL","BOS #37 BERGERON(1), Wrist, Off. Zone, 43 ft.","9 71 7 25 39","C R D D G","37 47 54 40","C R D D G"
"2013020007",232,3,"SH","4:0215:58","FAC","BOS won Neu. Zone - T.B #44 THOMPSON vs BOS #46 KREJCI","44 19 62 77 39","C R D D G","46 12 47 40","C R D D G"
"2013020007",233,3,"PP","4:4015:20","GIVE","BOS GIVEAWAY - #47 KRUG, Off. Zone","51 19 62 77 39","C R D D G","46 12 17 33 47 40","C R D D G"
"2013020007",234,3,"PP","5:3014:30","MISS","BOS #63 MARCHAND, Backhand, Wide of Net, Off. Zone, 14 ft.","9 17 8 25 39","C C D D G","37 63 21 27 44 40","C C D D G"
"2013020007",235,3,"EV","5:5014:10","MISS","BOS #27 HAMILTON, Slap, Wide of Net, Off. Zone, 64 ft.","9 17 12 8 25 39","C C L D D G","37 63 21 27 44 40","C C L D D G"
"2013020007",236,3,"EV","5:5714:03","MISS","BOS #37 BERGERON, Snap, Wide of Net, Off. Zone, 18 ft.","9 17 12 8 25 39","C C L D D G","37 63 21 27 44 40","C C L D D G"
"2013020007",237,3,"EV","6:0613:54","HIT","T.B #25 CARLE HIT BOS #21 ERIKSSON, Def. Zone","9 17 12 8 25 39","C C L D D G","37 63 21 27 44 40","C C L D D G"
"2013020007",238,3," ","6:1213:48","STOP","PUCK IN NETTING,TV TIMEOUT","17 91 12 8 25 39","C C L D D G","37 63 21 27 44 40","C C L D D G"
"2013020007",239,3,"EV","6:1213:48","FAC","T.B won Def. Zone - T.B #91 STAMKOS vs BOS #37 BERGERON","91 26 12 2 8 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",240,3,"EV","6:4413:16","SHOT","T.B ONGOAL - #62 SUSTR, Snap, Off. Zone, 64 ft.","91 26 12 62 77 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",241,3," ","6:5013:10","STOP","ICING","17 51 16 62 77 39","C C R D D G","37 63 21 33 55 40","C C R D D G"
"2013020007",242,3,"EV","6:5013:10","FAC","BOS won Def. Zone - T.B #51 FILPPULA vs BOS #37 BERGERON","17 51 16 62 77 39","C C R D D G","37 63 21 33 55 40","C C R D D G"
"2013020007",243,3,"EV","7:3412:26","SHOT","T.B ONGOAL - #51 FILPPULA, Wrist, Off. Zone, 10 ft.","17 51 16 62 77 39","C C R D D G","23 18 38 27 44 40","C C R D D G"
"2013020007",244,3,"EV","7:3612:24","MISS","T.B #77 HEDMAN, Snap, Wide of Net, Off. Zone, 54 ft.","17 51 16 62 77 39","C C R D D G","23 18 38 27 44 40","C C R D D G"
"2013020007",245,3," ","7:3612:24","STOP","PUCK IN NETTING","9 71 18 7 25 39","C R L D D G","23 46 17 47 54 40","C R L D D G"
"2013020007",246,3,"EV","7:3612:24","FAC","BOS won Def. Zone - T.B #9 JOHNSON vs BOS #23 KELLY","9 71 18 7 25 39","C R L D D G","23 46 17 47 54 40","C R L D D G"
"2013020007",247,3,"EV","8:1811:42","SHOT","BOS ONGOAL - #17 LUCIC, Snap, Off. Zone, 20 ft.","44 19 76 7 25 39","C R L D D G","46 12 17 44 54 40","C R L D D G"
"2013020007",248,3,"EV","8:2411:36","SHOT","BOS ONGOAL - #12 IGINLA, Snap, Off. Zone, 34 ft.","44 19 76 7 25 39","C R L D D G","46 12 17 44 54 40","C R L D D G"
"2013020007",249,3," ","8:2411:36","STOP","GOALIE STOPPED","44 19 76 2 8 39","C R L D D G","46 12 17 44 54 40","C R L D D G"
"2013020007",250,3,"EV","8:2411:36","FAC","T.B won Def. Zone - T.B #91 STAMKOS vs BOS #37 BERGERON","44 91 19 2 8 39","C C R D D G","37 63 21 33 55 40","C C R D D G"
"2013020007",251,3," ","8:4411:16","STOP","ICING","44 19 76 2 8 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",252,3,"EV","8:4411:16","FAC","BOS won Off. Zone - T.B #44 THOMPSON vs BOS #37 BERGERON","44 19 76 2 8 39","C R L D D G","37 63 21 27 44 40","C R L D D G"
"2013020007",253,3," ","9:0110:59","STOP","OFFSIDE","44 19 76 2 8 39","C R L D D G","37 63 21 27 44 40","C R L D D G"
"2013020007",254,3,"EV","9:0110:59","FAC","T.B won Off. Zone - T.B #91 STAMKOS vs BOS #37 BERGERON","91 26 12 62 77 39","C R L D D G","37 46 12 33 55 40","C R L D D G"
"2013020007",255,3,"EV","9:1410:46","SHOT","T.B ONGOAL - #12 MALONE, Snap, Off. Zone, 25 ft.","91 26 12 62 77 39","C R L D D G","46 12 17 33 55 40","C R L D D G"
"2013020007",256,3," ","9:1810:42","STOP","PUCK IN BENCHES","91 26 12 62 77 39","C R L D D G","46 12 17 33 55 40","C R L D D G"
"2013020007",257,3,"EV","9:1810:42","FAC","T.B won Def. Zone - T.B #51 FILPPULA vs BOS #46 KREJCI","17 51 16 62 77 39","C C R D D G","46 12 17 47 54 40","C C R D D G"
"2013020007",258,3,"EV","9:5110:09","SHOT","T.B ONGOAL - #62 SUSTR, Backhand, Off. Zone, 31 ft.","17 51 16 62 77 39","C C R D D G","46 12 17 47 54 40","C C R D D G"
"2013020007",259,3," ","9:5110:09","STOP","GOALIE STOPPED","17 51 16 62 77 39","C C R D D G","46 12 17 47 54 40","C C R D D G"
"2013020007",260,3,"EV","9:5110:09","FAC","BOS won Def. Zone - T.B #91 STAMKOS vs BOS #37 BERGERON","91 26 12 7 25 39","C R L D D G","23 37 38 33 55 40","C R L D D G"
"2013020007",261,3,"EV","10:129:48","MISS","BOS #38 CARON, Tip-In, Wide of Net, Off. Zone, 18 ft.","91 26 12 7 25 39","C R L D D G","23 18 38 33 55 40","C R L D D G"
"2013020007",262,3,"EV","10:359:25","SHOT","BOS ONGOAL - #38 CARON, Wrist, Off. Zone, 48 ft.","91 26 12 7 25 39","C R L D D G","23 18 38 33 55 40","C R L D D G"
"2013020007",263,3," ","10:359:25","STOP","GOALIE STOPPED","91 26 12 7 25 39","C R L D D G","23 18 38 33 55 40","C R L D D G"
"2013020007",264,3,"EV","10:359:25","FAC","T.B won Def. Zone - T.B #9 JOHNSON vs BOS #11 CAMPBELL","9 71 18 2 8 39","C R L D D G","11 20 22 27 44 40","C R L D D G"
"2013020007",265,3,"EV","11:198:41","SHOT","T.B ONGOAL - #8 BARBERIO, Wrist, Off. Zone, 53 ft.","9 71 18 2 8 39","C R L D D G","11 20 22 27 44 40","C R L D D G"
"2013020007",266,3,"EV","12:167:44","SHOT","BOS ONGOAL - #63 MARCHAND, Snap, Off. Zone, 38 ft.","16 71 18 62 77 39","R R L D D G","37 63 21 47 55 40","R R L D D G"
"2013020007",267,3,"EV","13:026:58","SHOT","BOS ONGOAL - #17 LUCIC, Snap, Off. Zone, 21 ft.","44 19 76 62 77 39","C R L D D G","46 12 17 33 55 40","C R L D D G"
"2013020007",268,3,"EV","13:046:56","SHOT","BOS ONGOAL - #46 KREJCI, Backhand, Off. Zone, 17 ft.","44 19 76 62 77 39","C R L D D G","46 12 17 33 55 40","C R L D D G"
"2013020007",269,3," ","13:056:55","STOP","GOALIE STOPPED","44 19 76 7 25 39","C R L D D G","46 12 17 33 55 40","C R L D D G"
"2013020007",270,3,"EV","13:056:55","FAC","T.B won Def. Zone - T.B #91 STAMKOS vs BOS #17 LUCIC","91 26 12 7 25 39","C R L D D G","46 12 17 33 55 40","C R L D D G"
"2013020007",271,3,"EV","13:086:52","HIT","T.B #12 MALONE HIT BOS #33 CHARA, Off. Zone","91 26 12 7 25 39","C R L D D G","46 12 17 33 55 40","C R L D D G"
"2013020007",272,3,"EV","13:436:17","MISS","T.B #91 STAMKOS, Wrist, Over Net, Off. Zone, 34 ft.","91 26 12 7 25 39","C R L D D G","46 12 17 33 44 40","C R L D D G"
"2013020007",273,3,"EV","13:546:06","MISS","BOS #44 SEIDENBERG, Slap, Wide of Net, Off. Zone, 45 ft.","9 26 18 7 25 39","C R L D D G","46 12 17 27 44 40","C R L D D G"
"2013020007",274,3,"EV","14:265:34","HIT","BOS #27 HAMILTON HIT T.B #17 KILLORN, Off. Zone","9 17 18 2 8 39","C C L D D G","23 18 38 27 47 40","C C L D D G"
"2013020007",275,3,"EV","14:325:28","MISS","T.B #8 BARBERIO, Snap, Wide of Net, Off. Zone, 66 ft.","9 17 18 2 8 39","C C L D D G","23 18 38 27 47 40","C C L D D G"
"2013020007",276,3,"EV","14:475:13","HIT","T.B #71 PANIK HIT BOS #18 SMITH, Neu. Zone","9 16 71 2 8 39","C R R D D G","11 18 38 44 47 40","C R R D D G"
"2013020007",277,3,"EV","15:144:46","SHOT","BOS ONGOAL - #22 THORNTON, Wrist, Off. Zone, 43 ft.","51 16 71 62 77 39","C R R D D G","11 20 22 44 54 40","C R R D D G"
"2013020007",278,3,"EV","15:294:31","TAKE","T.B TAKEAWAY - #71 PANIK, Def. Zone","51 16 71 62 77 39","C R R D D G","11 20 22 44 54 40","C R R D D G"
"2013020007",279,3,"EV","15:354:25","BLOCK","BOS #54 MCQUAID BLOCKED BY  T.B #71 PANIK, Slap, Def. Zone","51 16 71 62 77 39","C R R D D G","11 20 22 44 54 40","C R R D D G"
"2013020007",280,3,"EV","15:494:11","MISS","T.B #51 FILPPULA, Wrist, Wide of Net, Off. Zone, 38 ft.","51 26 12 8 25 39","C R L D D G","11 63 22 44 54 40","C R L D D G"
"2013020007",281,3,"EV","15:594:01","GIVE","BOS GIVEAWAY - #63 MARCHAND, Def. Zone","91 26 12 8 25 39","C R L D D G","37 63 21 44 54 40","C R L D D G"
"2013020007",282,3,"EV","16:004:00","SHOT","T.B ONGOAL - #12 MALONE, Wrist, Off. Zone, 12 ft.","91 26 12 8 25 39","C R L D D G","37 63 21 44 54 40","C R L D D G"
"2013020007",283,3,"EV","16:113:49","HIT","T.B #25 CARLE HIT BOS #21 ERIKSSON, Neu. Zone","91 26 12 8 25 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",284,3,"EV","16:253:35","SHOT","BOS ONGOAL - #21 ERIKSSON, Wrist, Off. Zone, 35 ft.","91 26 12 25 62 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",285,3,"EV","16:303:30","BLOCK","BOS #55 BOYCHUK BLOCKED BY  T.B #12 MALONE, Deflected, Def. Zone","91 26 12 25 62 39","C R L D D G","37 63 21 33 55 40","C R L D D G"
"2013020007",286,3,"EV","16:573:03","BLOCK","BOS #55 BOYCHUK BLOCKED BY  T.B #25 CARLE, Slap, Def. Zone","91 26 12 25 62 39","C R L D D G","46 63 12 33 55 40","C R L D D G"
"2013020007",287,3,"EV","16:593:01","GIVE","BOS GIVEAWAY - #46 KREJCI, Off. Zone","91 26 12 25 62 39","C R L D D G","46 63 12 33 55 40","C R L D D G"
"2013020007",288,3," ","17:142:46","STOP","ICING","44 19 76 2 7 39","C R L D D G","46 12 17 27 33 40","C R L D D G"
"2013020007",289,3,"EV","17:142:46","FAC","BOS won Def. Zone - T.B #9 JOHNSON vs BOS #46 KREJCI","9 17 18 2 7 39","C C L D D G","46 12 17 27 33 40","C C L D D G"
"2013020007",290,3," ","17:382:22","STOP","PUCK IN CROWD,TV TIMEOUT","9 17 18 2 7 39","C C L D D G","23 18 38 27 44 40","C C L D D G"
"2013020007",291,3,"EV","17:382:22","FAC","T.B won Off. Zone - T.B #9 JOHNSON vs BOS #23 KELLY","9 91 26 12 25 62","C C R L D D","23 37 21 33 55 40","C C R L D D"
"2013020007",292,3,"EV","18:021:58","SHOT","T.B ONGOAL - #91 STAMKOS, Snap, Off. Zone, 12 ft.","9 91 26 12 25 62","C C R L D D","23 37 21 33 55 40","C C R L D D"
"2013020007",293,3,"EV","18:071:53","SHOT","T.B ONGOAL - #9 JOHNSON, Wrist, Off. Zone, 27 ft.","9 91 26 12 25 62","C C R L D D","23 37 21 33 55 40","C C R L D D"
"2013020007",294,3,"EV","18:121:48","SHOT","T.B ONGOAL - #25 CARLE, Wrist, Neu. Zone, 113 ft.","9 91 26 12 25 62","C C R L D D","37 46 12 33 55 40","C C R L D D"
"2013020007",295,3," ","18:481:12","STOP","OFFSIDE,VISITOR TIMEOUT","17 51 91 16 7 77","C C C R D D","46 12 17 33 54 40","C C C R D D"
"2013020007",296,3,"EV","18:481:12","FAC","T.B won Neu. Zone - T.B #51 FILPPULA vs BOS #37 BERGERON","17 51 16 71 7 77","C C R R D D","37 12 17 44 55 40","C C R R D D"
"2013020007",297,3," ","18:531:07","STOP","PUCK IN CROWD","17 51 16 71 7 77","C C R R D D","37 12 17 44 55 40","C C R R D D"
"2013020007",298,3,"EV","18:531:07","FAC","BOS won Neu. Zone - T.B #51 FILPPULA vs BOS #23 KELLY","17 51 16 71 7 77","C C R R D D","23 37 12 33 55 40","C C R R D D"
"2013020007",299,3,"EV","19:001:00","SHOT","T.B ONGOAL - #16 PURCELL, Wrist, Off. Zone, 53 ft.","17 51 16 71 7 77","C C R R D D","23 37 12 33 55 40","C C R R D D"
"2013020007",300,3," ","19:130:47","STOP","ICING","17 51 16 71 7 77","C C R R D D","23 37 12 33 55 40","C C R R D D"
"2013020007",301,3,"EV","19:130:47","FAC","BOS won Off. Zone - T.B #17 KILLORN vs BOS #46 KREJCI","17 51 16 7 77 39","C C R D D G","46 12 17 33 44 40","C C R D D G"
"2013020007",302,3,"EV","19:180:42","SHOT","BOS ONGOAL - #33 CHARA, Snap, Off. Zone, 58 ft.","17 51 16 7 77 39","C C R D D G","46 12 17 33 44 40","C C R D D G"
"2013020007",303,3,"EV","19:320:28","HIT","T.B #7 GUDAS HIT BOS #46 KREJCI, Neu. Zone","17 51 91 16 7 77","C C C R D D","46 12 17 33 44 40","C C C R D D"
"2013020007",304,3,"EV","19:370:23","PENL","T.B #7 GUDAS Cross checking(2 min), Def. Zone Drawn By: BOS #17 LUCIC","51 91 16 26 7 77","C C R R D D","46 12 17 33 44 40","C C R R D D"
"2013020007",305,3,"PP","19:370:23","FAC","BOS won Neu. Zone - T.B #91 STAMKOS vs BOS #23 KELLY","91 26 25 62 39","C R D D G","23 37 21 33 44 40","C R D D G"
"2013020007",306,3,"PP","19:460:14","MISS","BOS #44 SEIDENBERG, Slap, Wide of Net, Neu. Zone, 65 ft.","91 26 25 62 39","C R D D G","23 37 21 33 44 40","C R D D G"
"2013020007",307,3," ","20:000:00","PEND","Period End- Local time: 9:49 EDT","91 26 25 62 39","C R D D G","23 37 21 33 44 40","C R D D G"
"2013020007",308,3," ","20:000:00","GEND","Game End- Local time: 9:50 EDT","","","",""
"2013020008",1,1," ","0:0020:00","PSTR","Period Start- Local time: 7:08 EDT","12 26 29 2 24 35","C L L D D G","87 9 14 2 4 29","C L L D D G"
"2013020008",2,1,"EV","0:0020:00","FAC","PIT won Neu. Zone - N.J #26 ELIAS vs PIT #87 CROSBY","12 26 29 2 24 35","C L L D D G","87 9 14 2 4 29","C L L D D G"
"2013020008",3,1,"EV","0:2719:33","SHOT","N.J ONGOAL - #12 BRUNNER, Backhand, Off. Zone, 12 ft.","12 26 29 2 24 35","C L L D D G","87 9 14 2 4 29","C L L D D G"
"2013020008",4,1," ","0:2819:32","STOP","GOALIE STOPPED","12 26 29 2 24 35","C L L D D G","87 9 14 2 4 29","C L L D D G"
"2013020008",5,1,"EV","0:2819:32","FAC","PIT won Def. Zone - N.J #14 HENRIQUE vs PIT #87 CROSBY","14 19 68 5 6 35","C C R D D G","71 87 18 7 44 29","C C R D D G"
"2013020008",6,1,"EV","1:3518:25","HIT","PIT #12 KOBASEW HIT N.J #8 ZUBRUS, Off. Zone","8 21 17 6 10 35","C C R D D G","16 12 19 3 41 29","C C R D D G"
"2013020008",7,1,"EV","1:4118:19","SHOT","PIT ONGOAL - #12 KOBASEW, Wrist, Off. Zone, 60 ft.","8 21 17 10 28 35","C C R D D G","16 12 19 3 41 29","C C R D D G"
"2013020008",8,1,"EV","1:5418:06","HIT","PIT #16 SUTTER HIT N.J #10 HARROLD, Off. Zone","8 21 17 10 28 35","C C R D D G","16 12 19 3 41 29","C C R D D G"
"2013020008",9,1,"EV","2:1917:41","SHOT","N.J ONGOAL - #20 CARTER, Wrist, Off. Zone, 19 ft.","20 11 18 2 24 35","C R R D D G","17 27 15 3 41 29","C R R D D G"
"2013020008",10,1,"EV","2:2517:35","BLOCK","N.J #2 ZIDLICKY BLOCKED BY  PIT #3 MAATTA, Slap, Def. Zone","20 11 18 2 24 35","C R R D D G","17 27 15 3 41 29","C R R D D G"
"2013020008",11,1,"EV","2:4117:19","TAKE","PIT TAKEAWAY - #27 ADAMS, Neu. Zone","20 11 18 2 24 35","C R R D D G","17 27 15 2 4 29","C R R D D G"
"2013020008",12,1," ","2:5617:04","STOP","OFFSIDE","12 26 29 5 6 35","C L L D D G","87 9 14 2 4 29","C L L D D G"
"2013020008",13,1,"EV","2:5617:04","FAC","N.J won Neu. Zone - N.J #26 ELIAS vs PIT #87 CROSBY","12 26 29 5 6 35","C L L D D G","87 9 14 2 4 29","C L L D D G"
"2013020008",14,1,"EV","3:1216:48","HIT","N.J #29 CLOWE HIT PIT #2 NISKANEN, Off. Zone","12 26 29 5 6 35","C L L D D G","87 9 14 2 4 29","C L L D D G"
"2013020008",15,1," ","3:1316:47","STOP","ICING","12 26 29 5 6 35","C L L D D G","87 9 14 2 4 29","C L L D D G"
"2013020008",16,1,"EV","3:1316:47","FAC","N.J won Off. Zone - N.J #14 HENRIQUE vs PIT #87 CROSBY","14 19 68 5 6 35","C C R D D G","87 9 14 2 4 29","C C R D D G"
"2013020008",17,1,"EV","3:3816:22","BLOCK","N.J #5 LARSSON BLOCKED BY  PIT #87 CROSBY, Snap, Def. Zone","14 19 68 5 6 35","C C R D D G","87 9 14 2 4 29","C C R D D G"
"2013020008",18,1,"EV","4:3915:21","TAKE","PIT TAKEAWAY - #7 MARTIN, Neu. Zone","8 21 17 10 28 35","C C R D D G","71 18 36 7 44 29","C C R D D G"
"2013020008",19,1,"EV","4:4315:17","SHOT","PIT ONGOAL - #18 NEAL, Snap, Off. Zone, 49 ft.","20 21 18 2 24 35","C C R D D G","16 19 18 3 41 29","C C R D D G"
"2013020008",20,1," ","4:4415:16","STOP","GOALIE STOPPED","20 21 18 2 24 35","C C R D D G","16 19 18 3 41 29","C C R D D G"
"2013020008",21,1,"EV","4:4415:16","FAC","N.J won Def. Zone - N.J #26 ELIAS vs PIT #16 SUTTER","12 26 29 2 24 35","C L L D D G","16 12 19 7 44 29","C L L D D G"
"2013020008",22,1,"EV","5:0414:56","HIT","N.J #29 CLOWE HIT PIT #7 MARTIN, Neu. Zone","12 26 29 2 24 35","C L L D D G","16 12 19 7 44 29","C L L D D G"
"2013020008",23,1,"EV","5:3114:29","MISS","PIT #41 BORTUZZO, Wrist, Wide of Net, Off. Zone, 37 ft.","20 11 18 5 6 35","C R R D D G","87 9 14 3 41 29","C R R D D G"
"2013020008",24,1,"EV","5:3714:23","HIT","N.J #11 GIONTA HIT PIT #9 DUPUIS, Def. Zone","20 11 18 5 6 35","C R R D D G","87 9 14 3 41 29","C R R D D G"
"2013020008",25,1,"EV","6:0313:57","HIT","N.J #18 BERNIER HIT PIT #41 BORTUZZO, Off. Zone","14 19 18 10 28 35","C C R D D G","17 9 14 3 41 29","C C R D D G"
"2013020008",26,1,"EV","6:1313:47","SHOT","N.J ONGOAL - #14 HENRIQUE, Wrist, Off. Zone, 38 ft.","14 19 68 10 28 35","C C R D D G","17 9 15 3 41 29","C C R D D G"
"2013020008",27,1," ","6:1413:46","STOP","GOALIE STOPPED,TV TIMEOUT","14 19 68 10 28 35","C C R D D G","17 9 15 3 41 29","C C R D D G"
"2013020008",28,1,"EV","6:1413:46","FAC","PIT won Def. Zone - N.J #19 ZAJAC vs PIT #17 JEFFREY","14 19 68 2 24 35","C C R D D G","17 27 15 7 44 29","C C R D D G"
